STATE,Date,Home Value,Structure Cost,Land Value,Land Share (Pct),Home Price Index,Land Price Index
VA,1995Q2,136888.8614,80515.13223,56373.72921,0.411821156,0.824945771,0.736530565
VA,1995Q3,137459.6185,81603.29533,55856.32315,0.406347142,0.828385376,0.731728807
VA,1995Q4,138059.1743,82490.39281,55568.78148,0.402499738,0.831998534,0.729687808
VA,1996Q1,138717.5359,82998.61682,55718.91908,0.401671777,0.835966078,0.732325274
VA,1996Q2,139407.4016,83376.1433,56031.25827,0.401924558,0.840123478,0.73805085
VA,1996Q3,140123.5029,83706.56474,56416.93818,0.40262295,0.844438985,0.744873504
VA,1996Q4,140861.473,84137.74296,56723.73,0.402691586,0.848886281,0.750788639
VA,1997Q1,141630.5637,84784.0794,56846.48429,0.401371588,0.853521122,0.754452249
VA,1997Q2,142430.4022,85592.22774,56838.17444,0.399059285,0.858341261,0.756418696
VA,1997Q3,143318.523,86484.64592,56833.87712,0.396556397,0.863693424,0.758533568
VA,1997Q4,144342.0362,87379.0511,56962.98515,0.394638919,0.869861515,0.762530864
VA,1998Q1,145513.8415,88223.14354,57290.69794,0.393713047,0.876923271,0.769523893
VA,1998Q2,146899.3891,88962.06586,57937.32323,0.39440139,0.885273123,0.780637273
VA,1998Q3,148516.4771,89611.91665,58904.56041,0.396619699,0.895018327,0.796147702
VA,1998Q4,150382.1256,90172.5432,60209.58238,0.400377253,0.906261454,0.816326518
VA,1999Q1,152450.2236,90689.40648,61760.8171,0.405121197,0.91872462,0.840465151
VA,1999Q2,154666.9411,91119.08441,63547.85669,0.410869034,0.932083426,0.86726947
VA,1999Q3,157096.6218,91551.39325,65545.22853,0.417228759,0.946725632,0.896881943
VA,1999Q4,159777.8957,92039.61956,67738.27612,0.423952737,0.962884036,0.929103001
VA,2000Q1,162723.4418,92485.38522,70238.05653,0.431640677,0.980635048,0.963509662
VA,2000Q2,165936.8,93235.60711,72701.19289,0.438125798,1,1
VA,2000Q3,169384.6927,94149.83053,75234.86218,0.44416565,1.020778349,1.038266174
VA,2000Q4,173050.4461,95225.96421,77824.48188,0.44972136,1.042869611,1.078162425
VA,2001Q1,176910.5776,96684.45844,80226.11914,0.453484016,1.066132272,1.119573969
VA,2001Q2,180891.1806,97927.77639,82963.40421,0.458637087,1.090120941,1.162279914
VA,2001Q3,184953.7385,99120.8617,85832.87676,0.464077544,1.114603502,1.206472681
VA,2001Q4,189098.5009,100200.6549,88897.84598,0.470113965,1.139581461,1.252987055
VA,2002Q1,193399.5969,100948.1251,92451.47186,0.478033426,1.165501546,1.303576814
VA,2002Q2,197913.8904,101740.2964,96173.59398,0.485936555,1.192706442,1.359200589
VA,2002Q3,202662.6539,102408.2972,100254.3567,0.494685897,1.221324347,1.420356689
VA,2002Q4,207728.1509,102947.0774,104781.0735,0.504414414,1.251851011,1.488348549
VA,2003Q1,213220.6508,103489.2136,109731.4371,0.514637943,1.284950962,1.564056934
VA,2003Q2,219256.3884,104136.3096,115120.0788,0.525047775,1.321324675,1.645111531
VA,2003Q3,225938.1655,105316.3395,120621.826,0.533870963,1.361591675,1.727928669
VA,2003Q4,233340.2536,107381.5463,125958.7072,0.539807021,1.40619955,1.808491273
VA,2004Q1,241497.9915,110500.9446,130997.0469,0.542435348,1.455361267,1.88420951
VA,2004Q2,250467.543,114412.729,136054.814,0.543203372,1.509415289,1.961090312
VA,2004Q3,260182.5735,118567.8731,141614.7004,0.544289721,1.567961859,2.045523572
VA,2004Q4,270406.2487,122454.6933,147951.5554,0.547145475,1.629573721,2.141537945
VA,2005Q1,280826.7739,125727.7888,155098.985,0.552294152,1.692371878,2.250048944
VA,2005Q2,291107.3474,128542.5545,162564.7929,0.558435898,1.754326632,2.363113414
VA,2005Q3,300850.0027,131283.1636,169566.8391,0.563625852,1.81303968,2.469677877
VA,2005Q4,309593.0486,134312.2484,175280.8002,0.566165167,1.865728691,2.557648316
VA,2006Q1,316940.4953,137779.9143,179160.581,0.565281445,1.910007275,2.617831381
VA,2006Q2,322690.6848,141526.1629,181164.5219,0.561418505,1.944660165,2.652081727
VA,2006Q3,326826.7571,144999.2416,181827.5154,0.556342195,1.969585752,2.66705072
VA,2006Q4,329359.1154,147716.5941,181642.5213,0.551502943,1.984846733,2.669884897
VA,2007Q1,330002.1269,149494.502,180507.6248,0.546989277,1.988721772,2.66066241
VA,2007Q2,328554.1446,150532.7825,178021.3621,0.541832648,1.979995665,2.629379519
VA,2007Q3,324999.1092,151607.5393,173391.5699,0.533513985,1.958571632,2.565848439
VA,2007Q4,319631.206,153389.5855,166241.6205,0.520104475,1.92622255,2.464330471
VA,2008Q1,313109.22,156283.8505,156825.3696,0.500864745,1.886918514,2.328186537
VA,2008Q2,306143.5845,159740.9016,146402.6828,0.478215747,1.844940872,2.176701519
VA,2008Q3,299657.9237,162895.9811,136761.9426,0.456393547,1.805855746,2.036212917
VA,2008Q4,294365.4856,164899.9473,129465.5383,0.439812222,1.773961445,1.930106761
VA,2009Q1,290787.3585,165185.0835,125602.2749,0.431938567,1.752398253,1.875065927
VA,2009Q2,288657.0093,164182.7884,124474.2209,0.431218425,1.739559937,1.860209332
VA,2009Q3,287415.4147,162650.7796,124764.6351,0.434091662,1.732077602,1.866238597
VA,2009Q4,286396.4284,161329.3291,125067.0993,0.436692245,1.725936793,1.872147498
VA,2010Q1,284982.4918,160619.2533,124363.2384,0.436389049,1.717415858,1.859608255
VA,2010Q2,283210.2785,161076.5354,122133.7432,0.431247566,1.706735809,1.828221945
VA,2010Q3,281068.4483,162421.2704,118647.1779,0.422129124,1.693828303,1.778795448
VA,2010Q4,278945.3289,164580.4955,114364.8333,0.409990136,1.681033555,1.718097205
VA,2011Q1,277228.6843,167598.6406,109630.0437,0.395449857,1.670688384,1.653836811
VA,2011Q2,276353.4537,170666.6158,105686.8379,0.38243357,1.665413903,1.598144189
VA,2011Q3,276436.3907,173515.4372,102920.9535,0.372313331,1.665913713,1.559783455
VA,2011Q4,277399.3453,175697.1549,101702.1904,0.366627363,1.671716854,1.54450834
VA,2012Q1,279239.1302,176864.8579,102374.2723,0.366618648,1.682804117,1.557049631
VA,2012Q2,281787.4236,177399.6965,104387.7271,0.370448495,1.698161129,1.590736981
VA,2012Q3,284840.2065,177684.2691,107155.9375,0.376196671,1.716558392,1.636078403
VA,2012Q4,288148.1474,178144.4391,110003.7083,0.381760942,1.736493336,1.682803728
VA,2013Q1,291460.5542,179110.8678,112349.6865,0.385471326,1.756455194,1.722002924
VA,2013Q2,294569.8842,180530.5817,114039.3025,0.387138362,1.775193232,1.751258215
VA,2013Q3,297241.5537,182253.702,114987.8517,0.386849854,1.791293756,1.769209028
VA,2013Q4,299553.1984,184130.2041,115422.9943,0.385317182,1.80522463,1.77930291
VA,2014Q1,301749.4201,187699.9882,114049.432,0.377960733,1.81845992,1.761470234
VA,2014Q2,303922.7993,187986.0653,115936.734,0.381467709,1.831557553,1.794069891
VA,2014Q3,306152.1195,192066.9117,114085.2078,0.372642228,1.844992307,1.768769017
VA,2014Q4,308454.0501,196050.4817,112403.5684,0.364409442,1.858864641,1.746009054
VA,2015Q1,310740.1343,196326.8604,114413.2739,0.368195998,1.872641478,1.780656434
VA,2015Q2,313074.2035,194527.4471,118546.7564,0.378653863,1.88670749,1.848575021
VA,2015Q3,315607.0592,195661.0797,119945.9795,0.380048469,1.901971469,1.873989227
VA,2015Q4,318254.0612,197587.4112,120666.6499,0.379151956,1.917923337,1.888862118
VA,2016Q1,320922.0676,199631.9087,121290.1589,0.377942719,1.934001786,1.902260221
WA,1975Q1,29744.12658,28256.92025,1487.206329,0.05,0.138901479,9.91E-05
WA,1975Q2,30581.37691,29052.30806,1529.068845,0.05,0.142811337,0.000117494
WA,1975Q3,31449.33079,29876.86425,1572.46654,0.05,0.146864577,0.000145233
WA,1975Q4,32393.19145,30773.53187,1619.659572,0.05,0.151272292,0.000188362
WA,1976Q1,33535.18579,31858.4265,1676.75929,0.05,0.156605268,0.000266226
WA,1976Q2,34893.59871,33148.91877,1744.679935,0.05,0.162948892,0.000402369
WA,1976Q3,36427.70865,34606.32322,1821.385433,0.05,0.170113,0.000625798
WA,1976Q4,38124.17903,36217.97007,1906.208951,0.05,0.178035312,0.000979479
WA,1977Q1,40039.08232,38037.1282,2001.954116,0.05,0.186977679,0.001555678
WA,1977Q2,42223.32767,40112.16129,2111.166384,0.05,0.197177841,0.002564052
WA,1977Q3,44669.11076,42435.65522,2233.455538,0.05,0.208599353,0.004405543
WA,1977Q4,47304.0747,43619.0918,3684.982896,0.077899904,0.220904316,0.007791825
WA,1978Q1,50065.61723,44504.68448,5560.932751,0.111072889,0.233800386,0.011850365
WA,1978Q2,52873.9169,45364.27318,7509.643717,0.142029268,0.246914806,0.016112949
WA,1978Q3,55605.78682,46272.22929,9333.557532,0.16785227,0.259672309,0.020168431
WA,1978Q4,58173.62415,47293.46426,10880.15989,0.187029088,0.271663799,0.023677609
WA,1979Q1,60557.04207,48473.121,12083.92107,0.199546092,0.282794073,0.026470523
WA,1979Q2,62754.65942,49814.98327,12939.67615,0.206194668,0.293056681,0.028544607
WA,1979Q3,64681.78067,51290.91386,13390.86681,0.207026873,0.302056104,0.029747026
WA,1979Q4,66319.77936,52877.63324,13442.14612,0.202686834,0.30970536,0.030068299
WA,1980Q1,67671.91157,54556.13937,13115.77221,0.193814123,0.316019654,0.029572744
WA,1980Q2,68759.99,56213.58558,12546.40442,0.182466641,0.321100849,0.028465203
WA,1980Q3,69638.13275,57778.22242,11859.91033,0.170307702,0.32520167,0.02705966
WA,1980Q4,70325.64352,59163.72599,11161.91753,0.158717602,0.328412262,0.025596566
WA,1981Q1,70945.06314,60327.23408,10617.82906,0.149662691,0.331304877,0.024473819
WA,1981Q2,71588.00545,61352.15109,10235.85436,0.142982813,0.33430734,0.023684202
WA,1981Q3,72110.5124,62378.04768,9732.464714,0.134965963,0.336747384,0.022590197
WA,1981Q4,72430.43996,63538.59266,8891.847294,0.122763955,0.338241407,0.02068894
WA,1982Q1,72549.80191,64913.45444,7636.347475,0.105256627,0.338798813,0.017789895
WA,1982Q2,72565.35177,66387.72062,6177.631149,0.085131967,0.338871429,0.014407547
WA,1982Q3,72668.96424,67784.10708,4884.857156,0.06722068,0.339355287,0.011399215
WA,1982Q4,73003.78367,68928.44191,4075.341762,0.055823706,0.340918853,0.009512369
WA,1983Q1,73404.12941,69685.21149,3718.917912,0.050663606,0.342788419,0.008676164
WA,1983Q2,73781.26753,70092.20415,3689.063377,0.05,0.344549609,0.008608025
WA,1983Q3,74192.25693,70482.64408,3709.612846,0.05,0.34646888,0.009268103
WA,1983Q4,74745.58095,71008.3019,3737.279047,0.05,0.349052836,0.010841277
WA,1984Q1,75458.56028,71685.63227,3772.928014,0.05,0.352382364,0.013499303
WA,1984Q2,76260.40345,72447.38327,3813.020172,0.05,0.356126874,0.01718862
WA,1984Q3,77090.58124,73236.05218,3854.529062,0.05,0.360003704,0.021586946
WA,1984Q4,77887.74645,73993.35913,3894.387323,0.05,0.36372637,0.02575417
WA,1985Q1,78624.31482,74693.09908,3931.215741,0.05,0.367166055,0.028449437
WA,1985Q2,79317.37335,75351.50469,3965.868668,0.05,0.370402555,0.029713927
WA,1985Q3,80002.58366,76002.45447,4000.129183,0.05,0.373602404,0.030523066
WA,1985Q4,80703.8076,76668.61722,4035.19038,0.05,0.376877035,0.032015647
WA,1986Q1,81433.50586,77288.34788,4145.157985,0.050902364,0.380284638,0.035098368
WA,1986Q2,82173.83203,77525.7699,4648.062134,0.056563775,0.383741872,0.039397427
WA,1986Q3,82927.64435,77748.87288,5178.771471,0.062449277,0.387262084,0.043956283
WA,1986Q4,83702.99913,78050.59462,5652.404514,0.067529295,0.390882897,0.048055265
WA,1987Q1,84498.54211,78492.58201,6005.960093,0.071077677,0.394597987,0.051132519
WA,1987Q2,85326.72095,79032.39275,6294.328199,0.073767375,0.398465482,0.053702766
WA,1987Q3,86234.13216,79591.41883,6642.71333,0.077031138,0.402702983,0.056817314
WA,1987Q4,87302.42111,80094.67912,7207.741994,0.08256062,0.407691763,0.06183312
WA,1988Q1,88634.99094,80502.57851,8132.41243,0.091751715,0.413914703,0.07006581
WA,1988Q2,90324.07693,80868.6506,9455.426328,0.104683343,0.421802531,0.081782313
WA,1988Q3,92501.99247,81294.53728,11207.45519,0.121159068,0.431973134,0.097345593
WA,1988Q4,95326.20081,81876.49853,13449.70228,0.141091349,0.445161845,0.117346766
WA,1989Q1,98973.24446,82677.50312,16295.74135,0.164647945,0.462193099,0.142854201
WA,1989Q2,103480.0221,83619.82277,19860.1993,0.191923029,0.483239206,0.174949415
WA,1989Q3,108733.0742,84591.87964,24141.1946,0.222022552,0.507770325,0.213713521
WA,1989Q4,114456.7483,85479.6382,28977.1101,0.253170831,0.534499192,0.257798865
WA,1990Q1,120192.1288,86208.53379,33983.59502,0.282743931,0.561282726,0.303904463
WA,1990Q2,125383.4,86807.49595,38575.90405,0.307663567,0.585525336,0.346616419
WA,1990Q3,129517.1837,87367.31062,42149.87304,0.325438462,0.604829606,0.380471793
WA,1990Q4,132729.1566,87971.58291,44757.57371,0.33720981,0.619829132,0.405801773
WA,1991Q1,135208.6801,88634.68654,46573.99357,0.344460086,0.631408207,0.423644808
WA,1991Q2,137138.2519,89444.42677,47693.8251,0.347779153,0.640419074,0.435794093
WA,1991Q3,138761.1021,90303.69146,48457.41068,0.349214657,0.647997589,0.444883704
WA,1991Q4,140311.1308,91164.37264,49146.75819,0.350269846,0.655236036,0.45347566
WA,1992Q1,141857.5711,92142.87561,49714.69551,0.350455003,0.662457725,0.462562149
WA,1992Q2,143474.471,92866.39383,50608.07716,0.352732279,0.670008452,0.472876834
WA,1992Q3,145224.7007,93496.98286,51727.71782,0.356190907,0.678181814,0.484910849
WA,1992Q4,147098.7944,94041.40576,53057.3886,0.360692206,0.686933605,0.498500193
WA,1993Q1,149113.0336,94340.70175,54772.33184,0.367320888,0.696339859,0.513643355
WA,1993Q2,151297.3815,94860.42331,56436.95816,0.373020059,0.7065405,0.530094458
WA,1993Q3,153628.4891,95486.12062,58142.3685,0.37846085,0.717426491,0.547141048
WA,1993Q4,156014.3891,96277.01608,59737.37306,0.382896561,0.728568356,0.563374237
WA,1994Q1,158328.178,97223.48977,61104.68821,0.385936913,0.73937347,0.577328314
WA,1994Q2,160435.5681,98324.21726,62111.35089,0.387142026,0.749214728,0.588612917
WA,1994Q3,162216.5797,99416.65814,62799.92154,0.38713627,0.757531837,0.597262854
WA,1994Q4,163636.1968,100375.6497,63260.5471,0.386592626,0.764161277,0.604121237
WA,1995Q1,164710.387,101280.8781,63429.50893,0.3850972,0.769177616,0.610121741
WA,1995Q2,165504.3391,101834.7945,63669.54451,0.384700153,0.772885276,0.614998349
WA,1995Q3,166236.2964,102335.877,63900.41947,0.38439511,0.776303428,0.619522697
WA,1995Q4,167038.5364,102921.7949,64116.74154,0.383844009,0.780049792,0.623635764
WA,1996Q1,167978.6974,103565.7806,64412.91679,0.383458842,0.78444023,0.627078191
WA,1996Q2,169103.5577,104473.3287,64630.22899,0.382193195,0.789693192,0.631113942
WA,1996Q3,170462.4895,105395.658,65066.83148,0.381707622,0.79603924,0.637492733
WA,1996Q4,172122.5092,106204.4803,65918.02893,0.382971578,0.803791331,0.648160575
WA,1997Q1,174162.9943,106853.842,67309.15236,0.386472182,0.81332015,0.664742469
WA,1997Q2,176606.9454,107365.2839,69241.6615,0.392066469,0.824733107,0.686525483
WA,1997Q3,179421.6952,107928.8299,71492.86522,0.398462768,0.837877648,0.711691712
WA,1997Q4,182511.8305,108699.4436,73812.38688,0.404425218,0.852308207,0.737784148
WA,1998Q1,185822.6214,109857.2937,75965.32766,0.408805597,0.8677692,0.763252658
WA,1998Q2,189244.5559,111096.5777,78147.97825,0.412947035,0.883749222,0.788182202
WA,1998Q3,192647.5227,112321.546,80325.97668,0.416958264,0.899640665,0.812969855
WA,1998Q4,195994.832,113356.7563,82638.0757,0.421633953,0.915272196,0.83900058
WA,1999Q1,199253.672,114071.7637,85181.9084,0.427504836,0.930490585,0.86719013
WA,1999Q2,202428.2873,114566.5683,87861.71897,0.434038741,0.945315655,0.896712948
WA,1999Q3,205499.9581,114972.9465,90527.01156,0.440520827,0.959659986,0.925949096
WA,1999Q4,208483.1087,115429.7674,93053.34125,0.446335158,0.973590939,0.953597374
WA,2000Q1,211354.1879,115802.8786,95551.30932,0.45209092,0.986998533,0.978239999
WA,2000Q2,214138.3,116688.8416,97449.45838,0.455077202,1,1
WA,2000Q3,216927.4984,117823.2685,99104.22988,0.456854159,1.01302522,1.020105499
WA,2000Q4,219762.3538,119186.2194,100576.1344,0.457658615,1.026263652,1.039196224
WA,2001Q1,222639.2736,121103.1802,101536.0934,0.456056525,1.03969852,1.05754551
WA,2001Q2,225530.9719,122660.1734,102870.7984,0.456127146,1.053202402,1.075629958
WA,2001Q3,228459.0206,124127.0338,104331.9868,0.456677029,1.066876036,1.094453033
WA,2001Q4,231430.5898,125421.9888,106008.601,0.458057861,1.080752905,1.114924143
WA,2002Q1,234500.2051,126273.8657,108226.3394,0.461519167,1.095087638,1.13835319
WA,2002Q2,237683.8709,127133.0243,110550.8466,0.465117158,1.109954972,1.165146066
WA,2002Q3,241056.5586,127786.0331,113270.5255,0.469891905,1.125705017,1.196312289
WA,2002Q4,244755.0929,128218.2641,116536.8289,0.476136482,1.142976726,1.233489884
WA,2003Q1,248853.8312,128535.4199,120318.4113,0.483490291,1.162117338,1.276884239
WA,2003Q2,253537.731,128986.6926,124551.0385,0.491252477,1.183990585,1.324690449
WA,2003Q3,259007.3567,130052.7005,128954.6562,0.497880283,1.209533076,1.374411895
WA,2003Q4,265398.8635,132170.6741,133228.1895,0.501992313,1.239380641,1.422829849
WA,2004Q1,272781.2753,135563.1981,137218.0772,0.503033344,1.273855612,1.467882594
WA,2004Q2,281182.2401,139861.3146,141320.9255,0.502595489,1.313087103,1.514750778
WA,2004Q3,290650.3205,144390.0103,146260.3103,0.50321744,1.357301896,1.570840045
WA,2004Q4,301290.9693,148508.3868,152782.5825,0.507093136,1.40699244,1.644248927
WA,2005Q1,313064.5537,151664.0509,161400.5027,0.51555023,1.461973658,1.739797055
WA,2005Q2,325842.7631,154234.2485,171608.5147,0.526660506,1.521646353,1.854107527
WA,2005Q3,339171.5093,156508.7473,182662.762,0.538555737,1.583889988,1.978518942
WA,2005Q4,352448.0964,158852.5486,193595.5478,0.549288107,1.645890046,2.102649893
WA,2006Q1,365199.8925,161625.3387,203574.5538,0.557433225,1.705439394,2.218484825
WA,2006Q2,376968.5932,164466.7328,212501.8604,0.563712373,1.760397805,2.322552757
WA,2006Q3,387336.6667,167230.0448,220106.622,0.568256612,1.808815456,2.412758392
WA,2006Q4,395948.897,169672.0386,226276.8584,0.571479956,1.849033531,2.487761931
WA,2007Q1,402351.4884,171733.7282,230617.7601,0.573174865,1.87893286,2.544035499
WA,2007Q2,406005.4389,173494.514,232510.9249,0.572679335,1.895996367,2.572294946
WA,2007Q3,406720.9261,175421.9289,231298.9972,0.568692148,1.899337606,2.565928348
WA,2007Q4,404455.9105,177906.3559,226549.5547,0.560134118,1.888760257,2.519847587
WA,2008Q1,399545.0534,181229.8156,218315.2378,0.546409562,1.865827147,2.434780484
WA,2008Q2,392649.0373,184928.6959,207720.3414,0.529022923,1.833623585,2.322011424
WA,2008Q3,384508.0511,188519.1084,195988.9427,0.509713495,1.795606162,2.195584848
WA,2008Q4,375985.5787,191476.4329,184509.1457,0.490734635,1.755807245,2.071072399
WA,2009Q1,367927.7259,193400.8413,174526.8846,0.474351,1.718178046,1.962430432
WA,2009Q2,360581.5114,194484.0665,166097.4449,0.460637719,1.683872112,1.870749318
WA,2009Q3,354251.2419,195016.0339,159235.208,0.449497953,1.654310518,1.796167482
WA,2009Q4,348827.6828,195299.0586,153528.6242,0.440127409,1.628983151,1.734142913
WA,2010Q1,343670.7676,195368.5656,148302.2021,0.431524052,1.604900981,1.674373796
WA,2010Q2,338185.9222,195981.8312,142204.0909,0.420490865,1.579287415,1.608238806
WA,2010Q3,332115.2436,197042.6882,135072.5555,0.406703872,1.550938079,1.530913956
WA,2010Q4,325669.2576,198697.4868,126971.7708,0.389879511,1.520836103,1.442933598
WA,2011Q1,319434.5173,201192.6902,118241.827,0.370159831,1.491720618,1.350148885
WA,2011Q2,314212.575,203756.3903,110456.1848,0.351533304,1.467334779,1.265023301
WA,2011Q3,310878.3873,206179.1604,104699.2269,0.336785158,1.451764525,1.202501087
WA,2011Q4,309961.7449,208060.1501,101901.5947,0.328755391,1.447483915,1.173533274
WA,2012Q1,311753.7753,209090.3267,102663.4486,0.3293094,1.455852481,1.184844246
WA,2012Q2,316030.5344,209650.0658,106380.4686,0.336614526,1.475824429,1.230921653
WA,2012Q3,322124.1772,210108.5748,112015.6023,0.347740438,1.504281005,1.299497958
WA,2012Q4,329331.8745,210876.6075,118455.267,0.359683578,1.537940081,1.377782768
WA,2013Q1,336864.3052,212266.0829,124598.2223,0.369876595,1.573115623,1.452995161
WA,2013Q2,344309.7797,214198.8434,130110.9363,0.377889168,1.60788509,1.521207345
WA,2013Q3,351411.9838,216498.3185,134913.6653,0.383918795,1.641051525,1.581427728
WA,2013Q4,357984.538,218987.2475,138997.2904,0.388277358,1.671744559,1.633486668
WA,2014Q1,364483.4235,223335.7883,141147.6352,0.387253922,1.70209357,1.66299531
WA,2014Q2,371255.9562,223792.0777,147463.8785,0.397202728,1.73372048,1.741908819
WA,2014Q3,378529.0564,228774.5616,149754.4948,0.395622191,1.767684979,1.773478584
WA,2014Q4,386549.8766,233655.7462,152894.1304,0.395535323,1.805141241,1.815287238
WA,2015Q1,395469.7939,234139.9432,161329.8506,0.407944812,1.846796177,1.92040557
WA,2015Q2,405220.9603,232169.4903,173051.47,0.427054587,1.892332947,2.065296984
WA,2015Q3,415579.8199,233714.6748,181865.1451,0.437617845,1.94070757,2.176062258
WA,2015Q4,426388.2048,236225.7447,190162.4602,0.445984335,1.991181423,2.28116104
WA,2016Q1,437379.5912,238898.4369,198481.1543,0.453796104,2.04250987,2.387023712
WV,1975Q1,21952.34829,20854.73088,1097.617414,0.05,0.247080327,0.000590596
WV,1975Q2,23354.94302,21387.11337,1967.829654,0.084257523,0.262866955,0.001300016
WV,1975Q3,24476.81428,21449.43187,3027.382417,0.123683678,0.275493956,0.002010021
WV,1975Q4,25265.72067,21557.23304,3708.487626,0.146779412,0.284373336,0.002475703
WV,1976Q1,25840.88267,21777.93203,4062.950642,0.157229561,0.290846959,0.002731341
WV,1976Q2,26405.50205,22101.97538,4303.526669,0.162978407,0.297201921,0.002908392
WV,1976Q3,27024.61652,22523.23012,4501.386395,0.166566152,0.304170242,0.003056935
WV,1976Q4,27783.89753,23030.74443,4753.153102,0.171075822,0.312716179,0.003242279
WV,1977Q1,28748.52593,23603.39116,5145.134769,0.178970386,0.323573364,0.003519836
WV,1977Q2,29840.35868,24220.08804,5620.270637,0.188344607,0.335862272,0.003860559
WV,1977Q3,30916.1942,24835.88975,6080.304444,0.196670535,0.347971127,0.004193742
WV,1977Q4,32028.63188,25411.69261,6616.939276,0.206594503,0.36049195,0.004582858
WV,1978Q1,32982.30371,25926.99111,7055.3126,0.213912062,0.371225815,0.004909522
WV,1978Q2,33760.75414,26412.65203,7348.102112,0.217652191,0.37998751,0.005133808
WV,1978Q3,34509.64066,26927.93253,7581.708128,0.219698264,0.388416455,0.005317262
WV,1978Q4,35302.37757,27528.84274,7773.534832,0.22019862,0.397338949,0.00547151
WV,1979Q1,36266.91884,28255.05328,8011.865562,0.220913875,0.408195153,0.005659553
WV,1979Q2,37493.97405,29066.3999,8427.574148,0.22477143,0.422006031,0.005971824
WV,1979Q3,38907.60488,29909.61266,8997.992218,0.231265642,0.437916874,0.006394203
WV,1979Q4,40434.13913,30729.34327,9704.79586,0.2400149,0.455098479,0.006914232
WV,1980Q1,41909.52573,31475.56722,10433.95851,0.248963889,0.471704402,0.00744633
WV,1980Q2,43183.25,32168.47335,11014.77665,0.255070581,0.486040554,0.007878493
WV,1980Q3,44053.51687,32818.96678,11234.55009,0.255020504,0.495835672,0.008053326
WV,1980Q4,44591.88193,33444.37353,11147.5084,0.249989638,0.501895133,0.008008034
WV,1981Q1,44553.99466,34074.82114,10479.17353,0.23520166,0.501468701,0.007551327
WV,1981Q2,44217.24315,34714.81933,9502.423813,0.214903127,0.49767846,0.006858398
WV,1981Q3,44054.86008,35409.18839,8645.671692,0.196247853,0.49585079,0.006247018
WV,1981Q4,43795.74871,36191.74888,7603.999829,0.173624154,0.492934413,0.005497921
WV,1982Q1,43577.36284,37071.50373,6505.859108,0.149294466,0.490476414,0.004703248
WV,1982Q2,45128.67085,37974.86836,7153.802493,0.158520124,0.507936855,0.00517128
WV,1982Q3,43565.55278,38797.26835,4768.284437,0.109450796,0.490343488,0.003445819
WV,1982Q4,42615.1377,39436.79429,3178.34341,0.074582498,0.479646279,0.002295969
WV,1983Q1,42324.80391,39822.9997,2501.804217,0.059109647,0.476378484,0.001805829
WV,1983Q2,42359.87904,40020.76742,2339.111622,0.055219979,0.476773265,0.001687999
WV,1983Q3,42643.96677,40125.59379,2518.372978,0.059055786,0.479970758,0.001816956
WV,1983Q4,42969.69587,40234.15809,2735.537777,0.063662023,0.483636938,0.001973261
WV,1984Q1,43259.01677,40423.8808,2835.13597,0.065538613,0.486893332,0.00204545
WV,1984Q2,43396.12039,40689.48967,2706.630727,0.062370339,0.488436475,0.001952467
WV,1984Q3,43478.07407,41007.91159,2470.162483,0.056813981,0.489358889,0.001781649
WV,1984Q4,43597.45088,41355.36355,2242.087325,0.051427028,0.490702511,0.001616973
WV,1985Q1,43903.84511,41708.65285,2195.192255,0.05,0.494151071,0.001582987
WV,1985Q2,44319.89536,42103.90059,2215.994768,0.05,0.498833842,0.001638577
WV,1985Q3,44759.22302,42521.26187,2237.961151,0.05,0.503778608,0.001737855
WV,1985Q4,45264.28807,43001.07366,2263.214403,0.05,0.509463268,0.001934674
WV,1986Q1,45922.99149,43626.84191,2296.149574,0.05,0.516877174,0.002337897
WV,1986Q2,46603.27015,44273.10665,2330.163508,0.05,0.524533917,0.002882064
WV,1986Q3,47245.40734,44883.13697,2362.270367,0.05,0.531761365,0.003507806
WV,1986Q4,47831.95572,45440.35793,2391.597786,0.05,0.538363145,0.004142723
WV,1987Q1,48313.61505,45897.9343,2415.680752,0.05,0.543784367,0.004619519
WV,1987Q2,48707.00058,46271.65055,2435.350029,0.05,0.54821204,0.004903641
WV,1987Q3,49030.45242,46578.9298,2451.522621,0.05,0.551852588,0.005020783
WV,1987Q4,49375.46388,46906.69069,2468.773194,0.05,0.555735797,0.005179064
WV,1988Q1,49778.1021,47289.19699,2488.905105,0.05,0.560267612,0.005486347
WV,1988Q2,50249.2091,47736.74865,2512.460455,0.05,0.565570064,0.005986417
WV,1988Q3,50747.02697,48209.67562,2537.351349,0.05,0.571173155,0.006610708
WV,1988Q4,51295.7026,48730.91747,2564.78513,0.05,0.577348665,0.007439467
WV,1989Q1,51934.73292,49337.99627,2596.736646,0.05,0.584541145,0.008624877
WV,1989Q2,52639.07811,50007.1242,2631.953905,0.05,0.592468763,0.010160267
WV,1989Q3,53313.20806,50647.54766,2665.660403,0.05,0.6000563,0.01173032
WV,1989Q4,53971.89692,51273.30207,2698.594846,0.05,0.607470042,0.013282032
WV,1990Q1,54627.11459,51895.75886,2731.35573,0.05,0.614844716,0.014763181
WV,1990Q2,55275.73,52511.9435,2763.7865,0.05,0.622145078,0.016126012
WV,1990Q3,55821.69458,53030.60985,2791.084729,0.05,0.628290075,0.016809504
WV,1990Q4,56329.9411,53513.44405,2816.497055,0.05,0.634010544,0.017157527
